model,,,AttentionMIL,AttentionMIL,MeanAveragePooling,MeanAveragePooling,Transformer,Transformer
stats,,,mean,std,mean,std,mean,std
augmentations,feature_extractor,target,,,,,,
simple_rotate,resnet50,SMAD4,0.1510183405876159,0.0821390590113269,0.0011132192611694343,0.0054536383234063904,0.18504742503166202,0.06045949008030782
simple_rotate,resnet50,TP53,0.005246917724609375,0.00947693696123124,0.045033673763275134,0.03339185240420916,0.05291808080673217,0.04564686479394768
simple_rotate,resnet50,lymph,0.038013617515563945,0.0670279254085461,0.1445290131568909,0.10182739031423696,0.06399275493621828,0.06741479040555834
simple_rotate,resnet50,subtype,0.06322723150253293,0.017304530697940867,0.00033406734466552725,0.0011813896846590338,0.025288338661193847,0.014612122461677366
simple_rotate,retccl,BRAF,0.023835086822509767,0.02035001170620089,0.004420208930969239,0.006942699869310688,0.061534571647644046,0.051682974072018925
simple_rotate,retccl,CDH1,0.009105656623840332,0.016132089236504568,0.029094241142272954,0.018016206298190427,0.04354312229156495,0.03684999752438115
simple_rotate,retccl,KRAS,0.023316810131073,0.036770837669172496,0.029660663604736306,0.0380931876305458,0.10788887500762936,0.07529493592970321
simple_rotate,retccl,MSI,0.004434164047241212,0.012349817524731738,0.05566869544982909,0.04162968812281094,0.12002056407928474,0.05617004354053525
simple_rotate,retccl,PIK3CA,0.0021405706405639643,0.006642690312106495,0.03628343439102173,0.022755433446719205,0.06151201224327087,0.04077666952932798
simple_rotate,retccl,SMAD4,0.015486397743225104,0.017534951050533095,0.018269457817077634,0.015789641378946114,0.06305122613906858,0.07002981929837196
simple_rotate,retccl,TP53,0.01725028276443481,0.025190580066069463,0.12656566619873044,0.02988167598260572,0.013462383747100844,0.01789649794556498
simple_rotate,retccl,lymph,0.048234706401824944,0.06605996254370966,0.18375678586959848,0.12274564324909826,0.02832867431640625,0.04107242226914201
simple_rotate,retccl,subtype,0.045277841091156006,0.018055595959420048,0.0013957571983337401,0.002984864511226507,0.07549182891845707,0.05064732618128464
simple_rotate,swav,BRAF,0.04190426683425903,0.038442453269261025,0.012515958309173592,0.01564025566844056,0.07401861763000488,0.06799263491360451
simple_rotate,swav,CDH1,0.029126200199127178,0.03757827319021284,0.033238145828247065,0.03499756590384002,0.019189033031463625,0.02079702065929257
simple_rotate,swav,KRAS,0.024884386539459225,0.027362149629111987,0.04248948860168457,0.04017296481541196,0.03794743585586546,0.04084179089238232
simple_rotate,swav,MSI,0.025936241149902357,0.02244111339215055,0.014773650169372553,0.018112349287805127,0.03180042028427125,0.04319937352113463
simple_rotate,swav,PIK3CA,0.018275426864624012,0.031452707594849305,0.04327541494369506,0.03301870751587505,0.047761141300201405,0.04074720809056352
simple_rotate,swav,SMAD4,0.018646413803100587,0.026087877624056278,0.030664164543151854,0.03675047971669296,0.08037952852249143,0.06273660887990415
simple_rotate,swav,TP53,0.022845110893249507,0.03143043820179138,0.08255328893661501,0.03374232177388279,0.003512892723083495,0.005995477246571368
simple_rotate,swav,lymph,0.03391989517211914,0.05100294944812764,0.16180660772323602,0.12893827274049144,0.037102532863616935,0.043249001753565386
simple_rotate,swav,subtype,0.015434810161590587,0.015358666725878961,0.016464170455932625,0.014233562455136866,0.023956462383270268,0.03287088425999221
simple_rotate,swin,BRAF,0.006553205490112305,0.01455088497678662,0.04013029003143312,0.02353492342455865,0.13102126979827877,0.08308319547674525
simple_rotate,swin,CDH1,0.06045462131500243,0.04605941814691861,0.029043951034545903,0.02998164212276705,0.017393484115600592,0.022590299431262614
simple_rotate,swin,KRAS,0.12319066762924193,0.05082567140714869,0.01996246814727782,0.03604968068561278,0.04717716217041015,0.053577770391445866
simple_rotate,swin,MSI,0.030761315345764158,0.029855907094891197,0.06105966758728026,0.029816924752845475,0.010802473545074465,0.021002906756027423
simple_rotate,swin,PIK3CA,0.01911772060394287,0.017916743256441107,0.01911767292022706,0.018939597447150146,0.006403429985046385,0.010503643418984854
simple_rotate,swin,SMAD4,0.08556862306594852,0.053057726276749484,0.03281721305847169,0.04751163544282291,0.01839594078063965,0.02445279323312772
simple_rotate,swin,TP53,0.07011110639572138,0.0317942281506186,0.01009427165985107,0.02201195377630108,0.03161505317687987,0.03155044573060755
simple_rotate,swin,lymph,0.053111679553985616,0.060901796105629104,0.12935243368148808,0.10981174435394549,0.055634851455688486,0.07207897753943716
simple_rotate,swin,subtype,0.010824542999267583,0.015804858142444197,0.023395293712615974,0.01695714051785861,0.02611352777481079,0.026000288558538816
simple_rotate,vit,BRAF,0.009249997138977053,0.015451356676190178,0.03564627170562745,0.02848594826212028,0.054196798801422114,0.06022296493674326
simple_rotate,vit,CDH1,0.01949056959152221,0.0229367608185602,0.015264421463012691,0.021841795775111916,0.008810990810394288,0.012381790691776992
simple_rotate,vit,KRAS,0.05142493653297426,0.061914980074404394,0.03205555486679076,0.04502838552726162,0.0763123254776001,0.0402458933400073
simple_rotate,vit,MSI,0.015084345340728758,0.017746114590462797,0.02033127069473267,0.027006638695624082,0.07706994533538818,0.038412595740287964
simple_rotate,vit,PIK3CA,0.014340574741363528,0.022418626098204535,0.039054865837097164,0.026482564041366383,0.026426298618316642,0.027415376123682746
simple_rotate,vit,SMAD4,0.01955220079421997,0.028083060211536254,0.029292875289916986,0.022213228143260943,0.049912720680236805,0.041157522575531895
simple_rotate,vit,TP53,0.019307520866394052,0.024071858692927585,0.02438608694076538,0.02075756569884124,0.01624917078018187,0.02244577070061118
simple_rotate,vit,lymph,0.029997903347015385,0.03776967981653998,0.10974951410293574,0.08885399040186327,0.041513806819915774,0.050407828077863925
simple_rotate,vit,subtype,0.023326869487762452,0.03670407122399685,0.010928078174591068,0.009805405065907604,0.02808206844329834,0.0269921002816838
simple_rotate,vits,BRAF,0.029287220954895023,0.03265853102919308,0.05515159559249878,0.04755880226865205,0.036867024421691895,0.04177957440207392
simple_rotate,vits,CDH1,0.01319933891296387,0.013213927621105091,0.0176539158821106,0.020798795258595154,0.02119475364685059,0.01793767145460372
simple_rotate,vits,KRAS,0.05087087154388426,0.039818936148440114,0.0011336326599121092,0.0038466254121843403,0.10717717409133909,0.043654608913488775
simple_rotate,vits,MSI,0.041104939460754414,0.043799430275295675,0.010600820064544679,0.017447460843567075,0.029633787155151362,0.02134475612945125
simple_rotate,vits,PIK3CA,0.01090287733078003,0.020561010774078212,0.04198855924606324,0.019373981835252747,0.05118856000900268,0.049754951015321326
simple_rotate,vits,SMAD4,0.05016570997238161,0.07336737418901558,0.06382795286178593,0.033567871083407225,0.01891965579986573,0.0274713087752686
simple_rotate,vits,TP53,0.007446691989898683,0.018156904734097725,0.07332770586013793,0.03911234931657304,0.044708166122436534,0.03933483625502285
simple_rotate,vits,lymph,0.07623379278182985,0.08698772725651216,0.08208048391342163,0.07279455156012853,0.04721893119812012,0.054284882656901866
simple_rotate,vits,subtype,0.009058472633361812,0.01377100814509228,0.018466326713562003,0.014702102126923059,0.014051386833190915,0.01551822125583168
