feature_extractor,model,target,auroc_diff
ctranspath,Transformer,PIK3CA,0.23541248
ctranspath,Transformer,PIK3CA,0.15811968
ctranspath,Transformer,PIK3CA,0.09916639
ctranspath,Transformer,PIK3CA,0.21730387
ctranspath,Transformer,PIK3CA,0.21451473
ctranspath,Transformer,PIK3CA,0.096866965
ctranspath,Transformer,PIK3CA,0.23504788
ctranspath,Transformer,PIK3CA,0.20206958
ctranspath,Transformer,PIK3CA,-0.021859527
ctranspath,Transformer,PIK3CA,-0.07360047
ctranspath,Transformer,PIK3CA,0.029439688
ctranspath,Transformer,PIK3CA,-0.018683553
ctranspath,Transformer,PIK3CA,-0.1477704
ctranspath,Transformer,PIK3CA,-0.04051292
ctranspath,Transformer,PIK3CA,-0.1262626
ctranspath,Transformer,PIK3CA,-0.09389138
ctranspath,Transformer,PIK3CA,-0.013142824
ctranspath,Transformer,PIK3CA,-0.06457144
ctranspath,Transformer,PIK3CA,-0.10558486
ctranspath,Transformer,PIK3CA,0.0054945946
ctranspath,Transformer,PIK3CA,0.010419548
ctranspath,Transformer,PIK3CA,-0.08148146
ctranspath,Transformer,PIK3CA,-0.0945946
ctranspath,Transformer,PIK3CA,0.022518516
ctranspath,Transformer,PIK3CA,-0.113952875
ctranspath,Transformer,PIK3CA,-0.030468583
ctranspath,Transformer,PIK3CA,0.032051325
ctranspath,Transformer,PIK3CA,-0.013222158
ctranspath,Transformer,PIK3CA,-0.047427416
ctranspath,Transformer,PIK3CA,-0.12853402
ctranspath,Transformer,PIK3CA,-0.08393216
ctranspath,Transformer,PIK3CA,-0.06698561
ctranspath,Transformer,PIK3CA,-0.004886508
ctranspath,Transformer,PIK3CA,-0.031186223
ctranspath,Transformer,PIK3CA,0.09292412
ctranspath,Transformer,PIK3CA,0.030705929
ctranspath,Transformer,PIK3CA,0.1310721
ctranspath,Transformer,PIK3CA,0.051879883
ctranspath,Transformer,PIK3CA,0.13319737
ctranspath,Transformer,PIK3CA,0.05864203
ctranspath,Transformer,PIK3CA,0.11085969
ctranspath,Transformer,PIK3CA,0.09742856
ctranspath,Transformer,PIK3CA,0.019428551
ctranspath,Transformer,PIK3CA,0.095860004
ctranspath,Transformer,PIK3CA,-0.036019444
ctranspath,Transformer,PIK3CA,0.088425815
