magnification,target,train_dataset,test_dataset,model,feature_extractor,augmentations,seed,wandb_id,train_auroc,val_auroc,test_auroc,runtime
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,Macenko_patchwise,2,0d3l4ttf,0.7742773294448853,0.8309352397918701,0.8417508602142334,1679.2104318141935
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,Macenko_patchwise,3,9q16b62w,0.7649749517440796,0.8340698480606079,0.7636083364486694,2040.2469627857208
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,Macenko_patchwise,4,080hehgt,0.9165199995040894,0.8468653559684753,0.7856341600418091,8099.494007349014
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,Macenko_slidewise,0,tljfslx0,0.8104342818260193,0.8094552755355835,0.7610830664634705,1728.774290561676
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,Macenko_slidewise,1,5ttczkd8,0.7836741209030151,0.7876670360565186,0.6969696879386902,1989.143496274948
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,Macenko_slidewise,2,18cmtc06,0.7922499179840088,0.8056012392044067,0.7958754301071167,2896.585335969925
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,Macenko_slidewise,3,y79ixjqo,0.7317830324172974,0.8042137622833252,0.7832491397857666,1701.73557639122
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,Macenko_slidewise,4,q5vh8ytn,0.7329723238945007,0.7813977599143982,0.7892817258834839,1602.7932813167572
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,all,0,zpt4fss4,0.7352368235588074,0.8362795114517212,0.7890011668205261,2344.4366426467896
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,all,1,0yaoch26,0.8674896955490112,0.8289825320243835,0.7525252103805542,4489.292256832123
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,all,2,bpnrohcm,0.6475276350975037,0.843062698841095,0.7875982522964478,1994.1425676345823
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,all,3,kdxxjw2u,0.8286120891571045,0.844090461730957,0.808922529220581,3409.651481151581
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,all,4,b08ee25m,0.8551148176193237,0.8390544652938843,0.732042670249939,3351.920360803604
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,none,0,h8txhkrk,0.9119095802307128,0.8425488471984863,0.7345679402351379,3910.077171564102
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,none,1,cbgm95u7,0.8468127250671387,0.8428057432174683,0.7864758968353271,6942.177558660507
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,none,2,4d1s10z2,0.8336037993431091,0.8328880071640015,0.7791807055473328,5371.387170791626
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,none,3,gf3tph74,0.8529578447341919,0.833812952041626,0.7867564558982849,3898.778508901596
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,none,4,yqbwii5j,0.8437564969062805,0.8254882097244263,0.7584174871444702,3821.7574570178986
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,simple_rotate,0,7m742zy9,0.8508008718490601,0.8419321775436401,0.761784553527832,12528.476956605911
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,simple_rotate,1,vqoji7h5,0.7949932813644409,0.8589928150177002,0.7643097639083862,16754.8956284523
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,simple_rotate,2,vyl6rau9,0.8359757661819458,0.8394141793251038,0.7831088304519653,23798.83469676971
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,simple_rotate,3,khblab17,0.8446949124336243,0.8324768543243408,0.7664141654968262,16261.177678108215
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swav,simple_rotate,4,nbhbjrjr,0.8505499958992004,0.8287769556045532,0.7839505672454834,27283.96513724327
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,Macenko_patchwise,0,ih5xu4g9,0.7255402207374573,0.6562693119049072,0.611111044883728,1644.2594242095947
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,Macenko_patchwise,1,2q72bfsf,0.7795101404190063,0.7406474947929382,0.5767396688461304,1458.0389204025269
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,Macenko_patchwise,2,y75nldj1,0.7393324375152588,0.7029804587364197,0.6150393486022949,1636.2465817928314
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,Macenko_patchwise,3,c7v0zh32,0.6196564435958862,0.655190110206604,0.569444477558136,1200.5560448169708
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,Macenko_patchwise,4,rsi9b0fg,0.7206951975822449,0.7410585880279541,0.6905162930488586,1302.3130486011505
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,Macenko_slidewise,0,ougfff8f,0.6350386738777161,0.6866906881332397,0.6492705345153809,1234.0219888687134
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,Macenko_slidewise,1,hdxnlupx,0.7223178148269653,0.7061665058135986,0.6299102306365967,1567.3520107269287
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,Macenko_slidewise,2,t9v8cnsw,0.793725848197937,0.7201439142227173,0.6136363744735718,1907.964248418808
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,Macenko_slidewise,3,ygy7wrjs,0.6958900094032288,0.6525694131851196,0.5645342469215393,1504.0419070720673
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,Macenko_slidewise,4,fd1xucum,0.6749393939971924,0.6909558176994324,0.5975028276443481,1442.962485790253
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,all,0,n9wezqw5,0.6145474910736084,0.6276464462280273,0.5904881954193115,1341.2815103530884
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,all,1,39m7mc8z,0.6661616563796997,0.7028776407241821,0.6526374816894531,1550.2532031536102
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,all,2,gd1tjy1u,0.7603840827941895,0.6873072385787964,0.5758978724479675,2477.792432546616
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,all,3,j0vc2rkq,0.7089622020721436,0.6486638784408569,0.5657968521118164,2456.060430765152
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,all,4,zjw2g5fx,0.8227896094322205,0.7162898182868958,0.6021324396133423,2974.226630926132
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,none,0,xdg32zic,0.6682078838348389,0.6702980399131775,0.5889449715614319,2156.3538427352905
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,none,1,enixejx9,0.6574946641921997,0.669938325881958,0.6077440977096558,2285.4239785671234
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,none,2,v6kflbgk,0.7149052619934082,0.666443943977356,0.5631313323974609,2708.929573535919
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,none,3,j25fhxis,0.6607235670089722,0.6426516175270081,0.6515151262283325,2683.987695217133
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,none,4,8krfw6gi,0.6740075349807739,0.6685508489608765,0.6206509470939636,2317.707002401352
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,simple_rotate,0,1sbedowe,0.8211017847061157,0.7237924337387085,0.540544331073761,6905.3403334617615
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,simple_rotate,1,s6p2j2z3,0.67193204164505,0.6912641525268555,0.5886644124984741,2740.1252493858337
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,simple_rotate,2,5z1k02yt,0.7047557830810547,0.6881295442581177,0.6178451180458069,4306.098815917969
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,simple_rotate,3,7xmwugz2,0.6742160320281982,0.6891058683395386,0.6070426106452942,6043.009133815765
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,swin,simple_rotate,4,ti9ojtqz,0.765320360660553,0.7157245874404907,0.5474185943603516,4084.171190977097
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,Macenko_patchwise,0,ex4bhmj0,0.7347220182418823,0.6782630681991577,0.5937149524688721,1767.7782764434814
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,Macenko_patchwise,1,7f3lpcn5,0.8791184425354004,0.7754367589950562,0.625420868396759,1610.4928722381592
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,Macenko_patchwise,2,xekpbatm,0.8097858428955078,0.7406988739967346,0.6592311859130859,1432.9335687160492
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,Macenko_patchwise,3,0szytmd7,0.7147781848907471,0.7019526958465576,0.6439393758773804,1677.2111749649048
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,Macenko_patchwise,4,72wp8jt5,0.6506587862968445,0.7360739707946777,0.6624578833580017,983.262256860733
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,Macenko_slidewise,0,dhi9j5eg,0.7785912752151489,0.7148510217666626,0.6184062957763672,1903.0661334991453
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,Macenko_slidewise,1,uo0h7c40,0.700383186340332,0.741315484046936,0.6798540353775024,1233.3993554115295
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,Macenko_slidewise,2,y0nxzsb1,0.7861047983169556,0.7105857729911804,0.6343995332717896,1777.64959025383
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,Macenko_slidewise,3,rj39cpdq,0.7219072580337524,0.7060637474060059,0.6473063826560974,1674.3087918758392
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,Macenko_slidewise,4,tjxkhjuv,0.6162124872207642,0.6810894012451172,0.5987654328346252,1176.800349235535
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,all,0,18yof9wm,0.8145983219146729,0.7022096514701843,0.6835017204284668,2559.4290657043457
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,all,1,9x5z9jag,0.7570443749427795,0.682939350605011,0.6562850475311279,2292.762045621872
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,all,2,5lzw60r3,0.811832070350647,0.6789311170578003,0.6221941709518433,2299.156907558441
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,all,3,0xg290bf,0.8154911398887634,0.7283144593238831,0.6773288249969482,2590.459452867508
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,all,4,y8bcn3pl,0.7463507652282715,0.6994861364364624,0.6407126784324646,2132.754369497299
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,none,0,u15x3gfp,0.6815537214279175,0.7380781173706055,0.6941638588905334,2147.214934825897
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,none,1,j40nu30i,0.7472760677337646,0.6987667083740234,0.6503927707672119,2047.1275489330287
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,none,2,ejxc2jzo,0.7513391375541687,0.6801644563674927,0.6540403962135315,2349.645537376404
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,none,3,yfb2oxze,0.6267985701560974,0.6415724754333496,0.6212121248245239,1377.4894988536837
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,none,4,tovd8ayi,0.6170693635940552,0.6622302532196045,0.609988808631897,1781.22563290596
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,simple_rotate,0,efd5f5b7,0.8431602716445923,0.7506680488586426,0.7271324396133423,4308.312368154526
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,simple_rotate,1,nbunw2ne,0.7171632051467896,0.7172662019729614,0.6697530746459961,2210.14812207222
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,simple_rotate,2,z0noulng,0.728378176689148,0.7210688591003418,0.6631593704223633,4827.15175652504
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,simple_rotate,3,tmstrl22,0.7633653879165649,0.6979445219039917,0.6189674139022827,6661.815977096558
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vit,simple_rotate,4,lc1n0tdv,0.7018835544586182,0.7143884897232056,0.6947250366210938,4363.200018167496
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,Macenko_patchwise,0,7l1u68qf,0.7731401920318604,0.7419835329055786,0.6414141058921814,2126.0548934936523
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,Macenko_patchwise,1,bqyiwb9b,0.6495542526245117,0.7078108787536621,0.6071829795837402,1608.121500492096
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,Macenko_patchwise,2,7lqazq7j,0.6915891170501709,0.7243576049804688,0.657126784324646,1763.6357338428495
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,Macenko_patchwise,3,x1zarmaq,0.7933446764945984,0.7120760679244995,0.6206509470939636,2192.959062576294
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,Macenko_patchwise,4,7qulebyt,0.8291822671890259,0.7539054155349731,0.6463243365287781,2071.9265396595
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,Macenko_slidewise,0,lhpt2lxg,0.801011323928833,0.7642343640327454,0.6105499267578125,2040.9383850097656
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,Macenko_slidewise,1,wq9xtp59,0.720669150352478,0.6880267262458801,0.610830545425415,1673.768116235733
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,Macenko_slidewise,2,78dtrwuu,0.7547635436058044,0.7314491271972656,0.697811484336853,1831.03661775589
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,Macenko_slidewise,3,5l7c4s6x,0.6122373938560486,0.6194758415222168,0.6290684938430786,1392.2874264717102
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,Macenko_slidewise,4,ud41e63o,0.681420087814331,0.6997944116592407,0.7463524341583252,1475.862879037857
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,all,0,pgdzlk43,0.7179679870605469,0.6877697706222534,0.6080246567726135,1306.9525213241575
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,all,1,as36c2tn,0.6270983219146729,0.6575539112091064,0.6265432238578796,795.0928988456726
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,all,2,hhxrm9up,0.5593003630638123,0.6763617992401123,0.6524971723556519,724.1454632282257
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,all,3,wuz0hkjg,0.7848145365715027,0.7465569972991943,0.7182940244674683,1547.3363976478577
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,all,4,9co7loav,0.7973229885101318,0.7600205540657043,0.7112795114517212,1553.422818660736
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,none,0,h9to6ukw,0.823604166507721,0.7156732082366943,0.5182379484176636,2102.421707630157
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,none,1,cn012j49,0.7110572457313538,0.7023124098777771,0.6174242496490479,1685.5478885173798
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,none,2,1oj415hb,0.7082355618476868,0.6497944593429565,0.5352132320404053,1814.7382600307465
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,none,3,gw7iethl,0.599406361579895,0.674717366695404,0.6536195278167725,1417.96413064003
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,none,4,82yusfht,0.6669696569442749,0.7257964611053467,0.6993546485900879,1515.8899381160736
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,simple_rotate,0,y8fsl5lq,0.7811815738677979,0.7071942687034607,0.6254209280014038,1290.1004853248596
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,simple_rotate,1,o0jjyzoa,0.6838540434837341,0.701284646987915,0.613776683807373,1030.9044218063354
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,simple_rotate,2,r606rgn5,0.5669573545455933,0.6883350610733032,0.6430976390838623,722.0392138957977
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,simple_rotate,3,w5jrbhsy,0.7464256286621094,0.7248201370239258,0.7157688140869141,1311.6189212799072
low,TP53,tcga_brca_TP53,cptac_brca_TP53,Transformer,vits,simple_rotate,4,qpz7ir5k,0.7378956079483032,0.7314491271972656,0.6442199945449829,1138.2441329956057
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,bt,Macenko_patchwise,0,qcsktxzo,0.5228310823440552,0.6178181767463684,0.8363715410232544,5922.464010238648
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,bt,Macenko_slidewise,0,1qkl47j6,0.8755346536636353,0.9185454845428468,0.7658420205116272,4474.787716388702
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,bt,all,0,qglxukjs,0.5271813869476318,0.4785454571247101,0.5321180820465088,343.83870339393616
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,bt,none,0,82yzeaed,0.8156900405883789,0.8676363825798035,0.76171875,3064.437613248825
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,bt,simple_rotate,0,to40snhh,0.8939117193222046,0.9381818175315856,0.822265625,1915.2720563411715
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,ctranspath,Macenko_patchwise,0,2ototn0l,0.9593836665153505,0.944000005722046,0.8676215410232544,590.1009476184845
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,ctranspath,Macenko_slidewise,0,ao6jqcj5,0.9233564138412476,0.8996363878250122,0.8541666865348816,590.4228844642639
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,ctranspath,all,0,rreopv67,0.9440383911132812,0.8930909037590027,0.8509114980697632,234.69353318214417
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,ctranspath,none,0,8bch7gd3,0.8561609983444214,0.9014545679092408,0.8689236044883728,467.253457069397
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,ctranspath,simple_rotate,0,i5ei9rjs,0.9816437363624572,0.9119999408721924,0.8797743320465088,565.3615484237671
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,dino_p16,Macenko_patchwise,0,4gjvc0h9,0.9137423038482666,0.8996363878250122,0.8337674140930176,418.8626482486725
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,dino_p16,Macenko_slidewise,0,23xtl4rz,0.866294264793396,0.9381817579269408,0.8355034589767456,219.02782344818115
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,dino_p16,all,0,9dx699mb,0.8848581314086914,0.8669091463088989,0.8667534589767456,202.16499042510983
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,dino_p16,none,0,a8hmi7a1,0.9362307786941528,0.8807272911071777,0.8051215410232544,277.06524896621704
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,dino_p16,simple_rotate,0,z3yggss2,0.8953444957733154,0.8923636674880981,0.881076455116272,358.37278294563293
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,mocov2,Macenko_patchwise,0,fy7yi7ga,0.9330122470855712,0.9141818284988404,0.8272569179534912,2431.8044250011444
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,mocov2,Macenko_slidewise,0,3yp0hx22,0.8973793983459473,0.9039999842643738,0.7864583730697632,972.710529088974
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,mocov2,all,0,of9vqnmq,0.9054155349731444,0.8952727317810059,0.7842881679534912,13359.20412826538
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,mocov2,none,0,s4s2i74m,0.839943528175354,0.901090919971466,0.7938368320465088,506.0806536674499
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,mocov2,simple_rotate,0,knihhv74,0.9786535501480104,0.913454532623291,0.7769097089767456,3520.7246530056
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,owkin,Macenko_patchwise,0,rfucam3d,0.8859171867370605,0.9207272529602052,0.8502603769302368,482.327675819397
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,owkin,Macenko_slidewise,0,v5bj6wi0,0.8086506724357605,0.8792726993560791,0.8793402910232544,452.0827848911285
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,owkin,all,0,09k83g91,0.9162132740020752,0.8869090676307678,0.8563368320465088,290.5941483974457
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,owkin,none,0,1uzr4xpb,0.8238921761512756,0.8960000276565552,0.8452690839767456,463.9012222290039
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,owkin,simple_rotate,0,bq6g2k26,0.8212342858314514,0.8454545736312866,0.8910590410232544,589.6586730480194
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,owkin_teacher,Macenko_patchwise,0,4qp3copz,0.856451690196991,0.922909140586853,0.8715277910232544,248.6662759780884
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,owkin_teacher,Macenko_slidewise,0,h5aj0snj,0.8945139646530151,0.8661818504333496,0.8658853769302368,442.89752197265625
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,owkin_teacher,all,0,7jjdjoq2,0.8374102115631104,0.90254545211792,0.8828125,3010.497994661331
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,owkin_teacher,none,0,9i7dsss9,0.8954067230224609,0.8465454578399658,0.9079861044883728,576.3037571907043
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,owkin_teacher,simple_rotate,0,5le87hjs,0.8913784027099609,0.876727283000946,0.8615450859069824,921.7969665527344
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,resnet50,Macenko_patchwise,0,g24rv905,0.8819095492362976,0.8632726669311523,0.782986044883728,4929.415673017502
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,resnet50,Macenko_slidewise,0,l0nvfp53,0.8131567239761353,0.8330909013748169,0.7065972089767456,2856.3537032604218
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,resnet50,all,0,pd25y7dy,0.8184102177619934,0.8698181509971619,0.6892361044883728,470.1704506874085
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,resnet50,none,0,xi3es5lt,0.8466713428497314,0.8712727427482605,0.7044271230697632,1494.7480509281158
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,resnet50,simple_rotate,0,jm1ujiqm,0.837867021560669,0.8858182430267334,0.7330729961395264,912.8964295387268
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,retccl,Macenko_patchwise,0,15myhgjh,0.9315794110298156,0.9043636322021484,0.8059896230697632,2638.1736948490143
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,retccl,Macenko_slidewise,0,jebscshl,0.8380538821220398,0.9141818284988404,0.8172743320465088,2448.960028409958
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,retccl,all,0,2tnkthqr,0.9223804473876952,0.8930909633636475,0.83203125,544.969443321228
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,retccl,none,0,lb32xqmu,0.8928942680358887,0.8589091300964355,0.8315972089767456,1280.2018644809723
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,retccl,simple_rotate,0,ix22uncs,0.9250383973121644,0.8909090757369995,0.8385416269302368,905.308492422104
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,swav,Macenko_patchwise,0,jweul2sw,0.8785040974617004,0.909818172454834,0.8151041269302368,2004.5622413158417
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,swav,Macenko_slidewise,0,4dgwy9au,0.931371808052063,0.8589091300964355,0.8435330390930176,1979.82172870636
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,swav,all,0,mkrm5vr5,0.9137007594108582,0.909818172454834,0.8459201455116272,738.9705173969269
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,swav,none,0,cdspghop,0.8829478025436401,0.8981817960739136,0.8237847089767456,1098.3694105148315
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,swav,simple_rotate,0,s03scqwv,0.9147390127182008,0.90254545211792,0.8580728769302368,1293.7209129333496
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,swin,Macenko_patchwise,0,dzbqzuq1,0.8102911114692688,0.873090922832489,0.8016493320465088,579.3322603702545
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,swin,Macenko_slidewise,0,jquj120r,0.7876157760620117,0.8596363663673401,0.7194010019302368,427.7282125949859
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,swin,all,0,lqulq0id,0.7929316759109497,0.8625454902648926,0.7747395634651184,311.2182326316833
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,swin,none,0,h4aphftd,0.8790647983551025,0.8949090242385864,0.7044271230697632,678.3006701469421
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,swin,simple_rotate,0,is0zn9yc,0.897150993347168,0.9145454168319702,0.7662760019302368,936.0094501972198
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,vit,Macenko_patchwise,0,mxfg6uul,0.8250342607498169,0.8149091005325317,0.8038194179534912,403.2429239749909
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,vit,Macenko_slidewise,0,91qrxdj9,0.6933635473251343,0.8098181486129761,0.7766927480697632,493.1870439052582
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,vit,all,0,pb3xdi58,0.7892770171165466,0.8807272911071777,0.7801649570465088,313.8559329509735
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,vit,none,0,wn5kad9u,0.7308235168457031,0.8152726888656616,0.7161458730697632,620.0233030319214
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,vit,simple_rotate,0,4rgnsxw2,0.8167490363121033,0.881454586982727,0.7152777910232544,644.5097637176514
low,lymph,camelyon17_train0_lymph,camelyon17_test0_lymph,AttentionMIL,vits,Macenko_patchwise,0,un6kr1sh,0.7826321721076965,0.8240000009536743,0.6790364980697632,482.0204043388366
